,0.01,0.05,0.1
2002-10-15,-0.07618274191307926,-0.040057928051447624,-0.03208824679670518
2002-10-16,-0.07520718249924252,-0.03056929152687369,-0.025474246305603042
2002-10-17,-0.0595126659374782,-0.033990917340670945,-0.026939513676407345
2002-10-18,-0.08317945351404278,-0.015143365382873194,-0.01508224655960672
2002-10-21,-0.05191842112142828,-0.02537772745505633,-0.020801177468363578
2002-10-22,-0.049834640737803276,-0.025677727857980465,-0.020806172642810136
2002-10-23,-0.04301655902321022,-0.02644980218514198,-0.020804685938869978
2002-10-24,-0.03556719253711927,-0.023987783372473693,-0.018782504014839014
2002-10-25,-0.0324790070345968,-0.024971170130727187,-0.019409351008043564
2002-10-28,-0.039977631224318966,-0.024042452025685643,-0.018862180304928335
2002-10-29,-0.044174360111348454,-0.02339252447221655,-0.018465729712247407
2002-10-30,-0.04428412857958325,-0.022964458508128213,-0.018529624436924658
2002-11-01,-0.03930484551296544,-0.025920896407261296,-0.020342411288663906
2002-11-04,-0.043666624860896015,-0.022819849797869083,-0.018357063719853604
2002-11-05,-0.04429970560719629,-0.023515344407627235,-0.01869064552219609
2002-11-06,-0.040056761586093156,-0.024562835539129822,-0.01931192407855151
2002-11-07,-0.029028376574426952,-0.02218906111559168,-0.01776087783082759
2002-11-08,-0.037814935777564965,-0.024155303976714837,-0.01926886968403988
2002-11-11,-0.03373078790332383,-0.02565738569671878,-0.020246918730436558
2002-11-12,-0.04603195049201362,-0.023535932192644556,-0.01946802597545448
2002-11-13,-0.039332809971907,-0.025855980061576297,-0.02079338825181883
2002-11-14,-0.03639356299603244,-0.02279698430923051,-0.018582004030032472
2002-11-15,-0.04683364554893968,-0.02052221631337444,-0.017428932143428003
2002-11-18,-0.03154507424961523,-0.022697847225717393,-0.018673102509173343
2002-11-19,-0.040918899218677425,-0.02236734571623771,-0.018583412253252156
2002-11-20,-0.03666214566048662,-0.022886859835357133,-0.01884213125808277
2002-11-21,-0.03482026889704798,-0.02208648891977825,-0.018062790614608828
2002-11-22,-0.033213615921700836,-0.02110215897271769,-0.01753220313407287
2002-11-25,-0.03155068123390539,-0.0210129427583406,-0.017275796068345912
2002-11-26,-0.030120404316914602,-0.021021598507791832,-0.01729395230335916
2002-11-27,-0.02970831709333949,-0.02100617530243092,-0.01731645489787859
2002-11-29,-0.03093887909871447,-0.02108569851830228,-0.017401503111621787
2002-12-02,-0.03291236001582532,-0.0207866271200247,-0.01713633346540594
2002-12-03,-0.029067654344550498,-0.01824624158661939,-0.01526656943728128
2002-12-04,-0.03434796317742803,-0.02087195079189736,-0.017377675846267183
2002-12-05,-0.028800442199627647,-0.02204851663638714,-0.01820030767456682
2002-12-06,-0.035738756263262325,-0.023018349224557286,-0.018902317501781212
2002-12-09,-0.03680926949213659,-0.022385396517464257,-0.018742420251853728
2002-12-10,-0.039917402319727194,-0.022030289284830057,-0.01844265645734121
2002-12-11,-0.03793274405635406,-0.022849240748329128,-0.01892186694430002
2002-12-12,-0.03981335478642212,-0.01946674881990517,-0.01662166805560262
2002-12-13,-0.03300710055095141,-0.02108866194405865,-0.017560057696697627
2002-12-16,-0.03179125155445507,-0.0191124936371584,-0.01619008760338268
2002-12-17,-0.03409782087829636,-0.02047330519701753,-0.017082312124465655
2002-12-18,-0.03206274844085794,-0.020516240693586842,-0.017056627693291387
2002-12-19,-0.03225792035398822,-0.019946847516338847,-0.016753334585439535
2002-12-20,-0.030279389112420386,-0.020125804790149592,-0.01682884698679854
2002-12-23,-0.035557920232957,-0.017766714444453886,-0.01529840860017508
2002-12-24,-0.02977375111591155,-0.020303277881086653,-0.016847577849511377
2002-12-26,-0.032290513327838714,-0.02012981505984947,-0.016727676610246003
2002-12-27,-0.02795973472986258,-0.018771183994506863,-0.015847268235757713
2002-12-30,-0.025847655662440752,-0.01878754931128276,-0.015794858360008532
2002-12-31,-0.028241681682491398,-0.01857229747769158,-0.01570758028340269
2003-01-02,-0.024496137410438122,-0.01911439504225238,-0.016096686017050423
2003-01-03,-0.0365834436181719,-0.015832715734567793,-0.014308520341165433
2003-01-06,-0.029262748738052985,-0.020782737966814034,-0.017640061966050505
2003-01-07,-0.03388193911560363,-0.020870478291298115,-0.01794375246853152
2003-01-08,-0.029304817367304326,-0.02090156901327794,-0.01789039704677358
2003-01-09,-0.035867960897479796,-0.019550344711120916,-0.016828192026598167
2003-01-10,-0.037233843364939234,-0.019145302127988584,-0.01651287169229272
2003-01-13,-0.030686788843710965,-0.018928482395837658,-0.01628658337198847
2003-01-14,-0.035731990022935374,-0.019592477340090998,-0.01676076439162979
2003-01-15,-0.03241005005390715,-0.01973216559494707,-0.01671251808898363
2003-01-16,-0.02821604330684745,-0.019651531383603562,-0.016590465877413932
2003-01-22,-0.025993639441830696,-0.019917253073767006,-0.016828133163683208
2003-01-23,-0.026904802195726312,-0.019542239804114854,-0.01645119578489949
2003-01-24,-0.028016526253308333,-0.01964979918693732,-0.01658602509637063
2003-01-27,-0.026917938834394042,-0.02064953157311351,-0.01742886054851597
2003-01-28,-0.037394002890604426,-0.019609862410498287,-0.017099136461796692
2003-01-29,-0.03489471410726319,-0.022746664804233242,-0.018976016860461395
2003-01-30,-0.035928090683743585,-0.022168566177894724,-0.01886815841694936
2003-01-31,-0.03833226680824484,-0.024418262557691722,-0.02022465154499639
2003-02-03,-0.03662232017343016,-0.024338240536333572,-0.020125483240517
2003-02-04,-0.03981955934880916,-0.02326618215695771,-0.019356215523338806
2003-02-05,-0.041594356974807706,-0.02103572804604882,-0.0179917623684595
2003-02-06,-0.03863274479210744,-0.021023060012211433,-0.017797821365716796
2003-02-07,-0.0344542114733861,-0.022266826918822022,-0.018555176403831575
2003-02-10,-0.037703840213358514,-0.021649959986843475,-0.018170110230027816
2003-02-11,-0.03855563588129165,-0.022507017778377072,-0.018732545791600497
2003-02-12,-0.03914041971040757,-0.022334424658513756,-0.01849874722694023
2003-02-13,-0.03616553948496866,-0.02190024841346804,-0.018098269790843818
2003-02-14,-0.03357519191121593,-0.020154729933227585,-0.016873336829251122
2003-02-18,-0.03024417009525345,-0.022176334977334292,-0.018142534467911864
2003-02-19,-0.040355219835647216,-0.020638053460217135,-0.017366179106487873
2003-02-20,-0.039565640641435286,-0.02206837517640324,-0.018249900257251195
2003-02-21,-0.03906979344169039,-0.021595786844861953,-0.01787526076583336
2003-02-24,-0.03317187244280385,-0.020616544518451907,-0.017087895680813918
2003-02-25,-0.034366999010660766,-0.020049158004319438,-0.016568624143191518
2003-02-26,-0.028960269822478384,-0.019620175506662115,-0.016340480868946797
2003-02-27,-0.03504669515918677,-0.021174530432209876,-0.01746099010249164
2003-02-28,-0.035718621617883146,-0.020741941868603182,-0.017362879627688423
2003-03-03,-0.03651354497234118,-0.022172738249445278,-0.01817549648243838
2003-03-04,-0.03957757496307677,-0.02099028255644189,-0.017575589849140635
2003-03-05,-0.0362207003301853,-0.021417268710931536,-0.017569592867665188
2003-03-06,-0.03374048870804923,-0.02020812374980064,-0.016769718740017446
2003-03-07,-0.037343877327488444,-0.017334589482187433,-0.01493644091872089
2003-03-10,-0.03349916053293218,-0.0166230671776985,-0.014566634040528912
2003-03-11,-0.037454175276083246,-0.02065630878636183,-0.01742252224452057
2003-03-12,-0.033204675710404245,-0.0227897707262255,-0.01835005890212653
2003-03-13,-0.030859705792985977,-0.02388484299849213,-0.01890346116219105
2003-03-14,-0.04032431614280886,-0.021440320320556053,-0.01791873152014367
2003-03-17,-0.02988459822296252,-0.025401766385935377,-0.019541571456472923
2003-03-18,-0.03365509838603673,-0.027181515945274317,-0.020928210618242016
2003-03-19,-0.046538417598102434,-0.026133718718666953,-0.021972697289494407
2003-03-20,-0.04684525899939557,-0.025442146059267104,-0.021563213406729398
2003-03-21,-0.04235644760878507,-0.026625347821801676,-0.02190330020072789
2003-03-24,-0.04330323649428344,-0.02395002029813882,-0.020191936044689482
2003-03-25,-0.03716106111068012,-0.018462167250335827,-0.0163289175517546
2003-03-26,-0.038349731700190584,-0.023054994257984626,-0.019047357196303252
2003-03-27,-0.04097717138499067,-0.022769739808238404,-0.018672032932434867
2003-03-28,-0.037303971106156644,-0.02073312204737084,-0.017287785685854366
2003-03-31,-0.03677019536229806,-0.02044329724962537,-0.01699580544686878
2003-04-01,-0.03249829720664713,-0.016029393901687804,-0.01440295420261713
2003-04-02,-0.033315970048050494,-0.02065438952368311,-0.017052620151759564
2003-04-03,-0.032379636243712054,-0.013965581878458526,-0.013795831670328757
2003-04-04,-0.03789587159473867,-0.021435410482505864,-0.016994274590570135
2003-04-07,-0.03295894212653418,-0.021668344894849645,-0.018128666060676386
2003-04-08,-0.030646666511495557,-0.01608789647360349,-0.015666231096763353
2003-04-09,-0.03488011089276602,-0.02193965492878315,-0.018147561402250285
2003-04-10,-0.031671921100795794,-0.02292551440520004,-0.01931409510311023
2003-04-11,-0.03986807826908744,-0.022246895539893827,-0.018046513343065902
2003-04-14,-0.03427247355683249,-0.020283387127564636,-0.017580307583064076
2003-04-15,-0.035071509856751254,-0.019585619113084693,-0.016704940841294393
2003-04-16,-0.034087635887864426,-0.019766253721386438,-0.01673908390548749
2003-04-17,-0.029711296739574945,-0.01764840715871617,-0.015891004285955645
2003-04-21,-0.0329763686121445,-0.018437317298076458,-0.015895695250226865
2003-04-22,-0.028349185493047116,-0.01889086410674412,-0.016352665876361215
2003-04-23,-0.030593192524446446,-0.01752591155056191,-0.015367876191916423
2003-04-24,-0.03126742318462201,-0.01877124574256784,-0.015956348973329162
2003-04-25,-0.03048146949188459,-0.01801469675008057,-0.01553729326196754
2003-04-28,-0.03159728159880133,-0.01731363885190155,-0.015367263961543002
2003-04-29,-0.029719051506553722,-0.01777497261168451,-0.01568539074814157
2003-04-30,-0.027705998242591953,-0.017637429951118958,-0.015937973100217002
2003-05-01,-0.0296186337476535,-0.017404731332582555,-0.015674042152714094
2003-05-02,-0.03004438477951944,-0.018143938075548743,-0.01609743106699729
2003-05-05,-0.030688816798076057,-0.019454338029218015,-0.016870078554231623
2003-05-06,-0.03267638312620349,-0.019597568881929928,-0.016799606034955082
2003-05-07,-0.03165641132679728,-0.01964933804652235,-0.016900676061081383
2003-05-08,-0.03240186241257559,-0.01924852603870336,-0.016615444621351217
2003-05-09,-0.032689383670520815,-0.017312184369621248,-0.015556874356867199
2003-05-12,-0.03342207504943784,-0.01787220260292,-0.01556413416569131
2003-05-13,-0.03160219411439185,-0.01835006406358597,-0.015936112482422094
2003-05-14,-0.030087392582623274,-0.01809287253255037,-0.015891489287782334
2003-05-15,-0.030090997109022338,-0.017251893378491576,-0.015396297228083168
2003-05-16,-0.03025906097453729,-0.016098246151394623,-0.014698720599074223
2003-05-19,-0.030373777878208347,-0.017238530525301266,-0.01530878075960749
2003-05-20,-0.03007594447875546,-0.017100981833796755,-0.01513477469597884
2003-05-21,-0.027694320906956376,-0.018124422623938378,-0.016031495657352117
2003-05-22,-0.02867803687430206,-0.019133145230208048,-0.01659271890982167
2003-05-23,-0.03203291150933964,-0.018877606971245218,-0.016157536099127744
2003-05-27,-0.03393373928976562,-0.018703039605913088,-0.015802637329431473
2003-05-28,-0.032357335794399956,-0.017947875361197563,-0.015605981976396796
2003-05-29,-0.03077470159667395,-0.018350745665020596,-0.01585669654503616
2003-05-30,-0.028593981224193647,-0.018160821535945556,-0.015932383901811408
2003-06-02,-0.030403675930862198,-0.01761652917812482,-0.015426295496560903
2003-06-03,-0.03017992642966285,-0.01788564559025297,-0.015750715033025588
2003-06-04,-0.030786927377264618,-0.019100321659147924,-0.0163839042478504
2003-06-05,-0.031994695540119744,-0.018738780696651535,-0.01602495326492015
2003-06-06,-0.03053676939618871,-0.019187331596292562,-0.016423725797712542
2003-06-09,-0.027905505050968563,-0.01958466416901358,-0.017321842092013953
2003-06-10,-0.03532588335932946,-0.01960210421158646,-0.01638064360369498
2003-06-11,-0.03437853967604324,-0.01887787392341931,-0.016032463738502832
2003-06-12,-0.033997974466626515,-0.01943995244729785,-0.01633529835740838
2003-06-13,-0.032368437390784474,-0.01887989271867297,-0.01620238963421023
2003-06-16,-0.030339206308784953,-0.01722109135675252,-0.01520438433078956
2003-06-17,-0.03028573510521747,-0.01826885830835782,-0.01580200558873053
2003-06-18,-0.03107423368509179,-0.01830163776312331,-0.01573103067666373
2003-06-19,-0.031008799864250203,-0.01842482600755336,-0.01580207359696578
2003-06-20,-0.029998609102551727,-0.01749313495778184,-0.015410583709632279
2003-06-23,-0.031461245680106685,-0.016325166562538802,-0.01453330113990667
2003-06-24,-0.03026970017142963,-0.017264113640389923,-0.015133480916056031
2003-06-25,-0.02970840843346016,-0.017595263418598454,-0.015400051558765952
2003-06-26,-0.02760777280876268,-0.017694329112572547,-0.015917937715117143
2003-06-27,-0.03075196856440486,-0.017947798643173824,-0.01565119238083457
2003-06-30,-0.03193584356460707,-0.01763425187571316,-0.01540307387697449
2003-07-01,-0.032066027466585,-0.016853581483278313,-0.01490339357235679
