date,0.01,0.05,0.1
2002-01-09,-0.096709624,-0.01098318,-0.014500719
2002-01-10,-0.10363832,-0.011698447,-0.014047475
2002-01-11,-0.10666977,-0.0105297025,-0.0135690635
2002-01-14,-0.108270645,-0.013002763,-0.014728107
2002-01-15,-0.10335651,-0.0132739525,-0.014538136
2002-01-16,-0.10315889,-0.010281011,-0.013370795
2002-01-17,-0.11056507,-0.015269997,-0.015314951
2002-01-18,-0.10149993,-0.01159304,-0.013515416
2002-01-22,-0.1058017,-0.011968734,-0.014190884
2002-01-23,-0.1056962,-0.013135258,-0.014563436
2002-01-24,-0.102745876,-0.010038655,-0.013325292
2002-01-25,-0.10457116,-0.009012707,-0.013887282
2002-01-28,-0.10093406,-0.009188367,-0.014322097
2002-01-29,-0.098404065,-0.009475356,-0.01426982
2002-01-30,-0.11196232,-0.02062876,-0.015777819
2002-01-31,-0.10339026,-0.0123253185,-0.012388208
2002-02-01,-0.11195493,-0.008566713,-0.012709722
2002-02-04,-0.10580677,-0.010037845,-0.0152659565
2002-02-05,-0.10334766,-0.019923938,-0.016090792
2002-02-06,-0.10016835,-0.0152453035,-0.013670429
2002-02-07,-0.051937237,-0.028837722,-0.023139616
2002-02-08,-0.04219544,-0.027073536,-0.022621566
2002-02-11,-0.031567737,-0.020686733,-0.018277636
2002-02-12,-0.027490377,-0.018406019,-0.01702813
2002-02-13,-0.02405642,-0.023685401,-0.018054323
2002-02-14,-0.025040776,-0.02092317,-0.017107235
2002-02-15,-0.030984864,-0.02344889,-0.017838864
2002-02-19,-0.034799755,-0.028462315,-0.020823864
2002-02-20,-0.04371637,-0.034462936,-0.02378197
2002-02-21,-0.041962266,-0.023401838,-0.019833814
2002-02-22,-0.045158148,-0.031029798,-0.023035236
2002-02-25,-0.031277522,-0.024120213,-0.02026947
2002-02-26,-0.03288147,-0.019010786,-0.01714064
2002-02-27,-0.026729017,-0.022354495,-0.017498607
2002-02-28,-0.024294704,-0.02343813,-0.017879443
2002-03-01,-0.030360267,-0.024808358,-0.018942097
2002-03-04,-0.03657733,-0.018589051,-0.016954854
2002-03-05,-0.029943794,-0.016197817,-0.016595887
2002-03-06,-0.018772691,-0.023526149,-0.017102437
2002-03-07,-0.021763146,-0.019764554,-0.01680359
2002-03-08,-0.06414458,-0.024690606,-0.011136858
2002-03-11,-0.06376359,-0.022057831,-0.010926114
2002-03-12,-0.06098786,-0.022485267,-0.010853744
2002-03-13,-0.0651138,-0.025432047,-0.011173785
2002-03-14,-0.07553132,-0.030514315,-0.012127536
2002-03-15,-0.06584263,-0.027365088,-0.011994351
2002-03-18,-0.056776747,-0.021540131,-0.0109381145
2002-03-19,-0.06735039,-0.024474464,-0.010956034
2002-03-20,-0.061820313,-0.023253396,-0.010911628
2002-03-21,-0.07665159,-0.033218183,-0.01261484
2002-03-22,-0.065183476,-0.026926003,-0.012091627
2002-03-25,-0.06876798,-0.028715264,-0.01268275
2002-03-26,-0.081060365,-0.034331404,-0.014819225
2002-03-27,-0.062129244,-0.026026905,-0.01248094
2002-03-28,-0.05802168,-0.023543663,-0.01108541
2002-04-01,-0.06660417,-0.023997404,-0.010978637
2002-04-02,-0.06586088,-0.02543119,-0.011302631
2002-04-03,-0.068647265,-0.02973343,-0.01211249
2002-04-04,-0.07628091,-0.03248585,-0.013834608
2002-04-05,-0.065382645,-0.027276073,-0.012880941
2002-04-08,-0.093271375,-0.013872547,-0.013979605
