,0.01,0.05,0.1
2011-08-02,-0.021842017540112977,-0.0152102655221636,-0.011674903060704333
2011-08-03,-0.027961045505823748,-0.01954554090817686,-0.01505926654685683
2011-08-04,-0.026563474432508186,-0.01855573109495306,-0.01428683275255895
2011-08-05,-0.045920127143776794,-0.03222866634217728,-0.02492979925102162
2011-08-08,-0.042541373982861466,-0.029844447624878576,-0.023075763165563493
2011-08-09,-0.07133629298591505,-0.05019708447038765,-0.038927850631655464
2011-08-10,-0.0764980000010394,-0.053841000578621824,-0.04176263802367101
2011-08-11,-0.08138349856030817,-0.057281080989566815,-0.04443217136818994
2011-08-12,-0.0838629081256342,-0.05903617830198435,-0.04580114049873686
2011-08-15,-0.07696457674464999,-0.054161752147065624,-0.04200565073082672
2011-08-16,-0.07276628321755721,-0.05119619359251293,-0.03969725862867612
2011-08-17,-0.06729026550123605,-0.047334086112980366,-0.036695520724463034
2011-08-18,-0.06185436883736724,-0.0434899813432187,-0.033699994323381326
2011-08-19,-0.06951837181311679,-0.048912588660530186,-0.03792772190896093
2011-08-22,-0.06537762788357983,-0.04598507612663796,-0.03564697854279649
2011-08-23,-0.060015439895822954,-0.04219398189253139,-0.03269342857528117
2011-08-24,-0.06224851469220487,-0.04376917433002,-0.03391790636158974
2011-08-25,-0.05803029139781288,-0.04078283467889982,-0.0315882793223889
2011-08-26,-0.05520900244969049,-0.03876786922727608,-0.0300031619431295
2011-08-29,-0.05196666580271801,-0.03647370056362078,-0.028214458122897825
2011-08-30,-0.053183082185358596,-0.037336375277703865,-0.028888554462414538
2011-08-31,-0.0487679744715409,-0.034219188540233245,-0.026463284594769345
2011-09-01,-0.04474180634523737,-0.031376234923200054,-0.024251098254408507
2011-09-02,-0.04248838109724393,-0.029788617750518595,-0.023018420903002552
2011-09-06,-0.04531829216037953,-0.03179923736348246,-0.02459227927548395
2011-09-07,-0.04215622993756426,-0.029564584854531503,-0.022852025453322614
2011-09-08,-0.045402444830239974,-0.03185955469505143,-0.024639890076407055
2011-09-09,-0.04284695045947975,-0.030055577392654645,-0.023236543742334623
2011-09-12,-0.046258620778281634,-0.03247937847444244,-0.025133715389258543
2011-09-13,-0.04284821152310861,-0.03006591727886768,-0.02325172351527313
2011-09-14,-0.040054683935143255,-0.028089604214381895,-0.021711064489335425
2011-09-15,-0.0383510886945561,-0.026881459514414046,-0.020767042639268228
2011-09-16,-0.03782054649090541,-0.026504927833357898,-0.020472613397925863
2011-09-19,-0.03502214913502724,-0.024521316426553308,-0.01892336136563991
2011-09-20,-0.03351861593165189,-0.02345674818299502,-0.01809280371786881
2011-09-21,-0.030805693924994767,-0.02153676968354916,-0.016595540468007836
2011-09-22,-0.03942686519865687,-0.027648541053704994,-0.021369560035075473
2011-09-23,-0.04574399559534673,-0.03211780569153978,-0.02485373427447703
2011-09-26,-0.04232009891465947,-0.029695406719189812,-0.022965230024624233
2011-09-27,-0.04368886283615957,-0.030641667065939678,-0.023686255279054377
2011-09-28,-0.04113634130394164,-0.02883532088028786,-0.022277692409602593
2011-09-29,-0.0423955786195006,-0.029733977894481692,-0.022984125399385134
