date,0.01,0.05,0.1
2014-10-21,-0.02850162982940674,-0.021440863609313965,-0.015627503395080566
2014-10-22,-0.029072105884552002,-0.022008836269378662,-0.016199350357055664
2014-10-23,-0.02888655662536621,-0.021824121475219727,-0.01601332426071167
2014-10-24,-0.028914213180541992,-0.021851718425750732,-0.016041100025177002
2014-10-27,-0.028741300106048584,-0.02167952060699463,-0.015867769718170166
2014-10-28,-0.028468728065490723,-0.021408140659332275,-0.015594542026519775
2014-10-29,-0.028528869152069092,-0.021467983722686768,-0.015654802322387695
2014-10-30,-0.028265535831451416,-0.021205782890319824,-0.015390872955322266
2014-10-31,-0.028107404708862305,-0.021048367023468018,-0.015232384204864502
2014-11-03,-0.028193652629852295,-0.02113419771194458,-0.015318810939788818
2014-11-04,-0.02794647216796875,-0.020888090133666992,-0.015071094036102295
2014-11-05,-0.027732014656066895,-0.020674586296081543,-0.014856100082397461
2014-11-06,-0.0275915265083313,-0.0205346941947937,-0.014715254306793213
2014-11-07,-0.027420341968536377,-0.02036416530609131,-0.014543652534484863
2014-11-10,-0.027218997478485107,-0.020163774490356445,-0.014341890811920166
2014-11-11,-0.027060270309448242,-0.020005762577056885,-0.014182806015014648
2014-11-12,-0.026882171630859375,-0.019828319549560547,-0.014004290103912354
2014-11-13,-0.026715397834777832,-0.019662320613861084,-0.013837099075317383
2014-11-14,-0.0265580415725708,-0.019505679607391357,-0.013679444789886475
2014-11-17,-0.026410043239593506,-0.019358277320861816,-0.013531029224395752
2014-11-18,-0.02627319097518921,-0.019222021102905273,-0.013393878936767578
2014-11-19,-0.026248574256896973,-0.019197523593902588,-0.013369202613830566
2014-11-20,-0.02613276243209839,-0.019082188606262207,-0.01325315237045288
2014-11-21,-0.026029586791992188,-0.018979430198669434,-0.013149678707122803
2014-11-24,-0.026014745235443115,-0.018964707851409912,-0.013134896755218506
2014-11-25,-0.025942087173461914,-0.018892347812652588,-0.013061940670013428
2014-11-26,-0.025838375091552734,-0.018789052963256836,-0.012958049774169922
2014-11-28,-0.02576613426208496,-0.01871711015701294,-0.012885570526123047
2014-12-01,-0.025699853897094727,-0.018651187419891357,-0.012819230556488037
2014-12-02,-0.025806963443756104,-0.01875782012939453,-0.01292651891708374
2014-12-03,-0.025872886180877686,-0.018823444843292236,-0.012992620468139648
2014-12-04,-0.02582627534866333,-0.018777012825012207,-0.012945890426635742
2014-12-05,-0.02573341131210327,-0.01868462562561035,-0.012852907180786133
2014-12-08,-0.025654315948486328,-0.018605828285217285,-0.012773573398590088
2014-12-09,-0.025780797004699707,-0.018731772899627686,-0.01290041208267212
2014-12-10,-0.025685906410217285,-0.018637239933013916,-0.01280522346496582
2014-12-11,-0.02659451961517334,-0.019541919231414795,-0.013715922832489014
2014-12-12,-0.026507019996643066,-0.019454896450042725,-0.013628244400024414
2014-12-15,-0.027158081531524658,-0.020103096961975098,-0.01428079605102539
2014-12-16,-0.027120113372802734,-0.0200653076171875,-0.014242768287658691
2014-12-17,-0.02713233232498169,-0.020077407360076904,-0.014254987239837646
2014-12-18,-0.027994632720947266,-0.020936012268066406,-0.015119314193725586
2014-12-19,-0.029087543487548828,-0.02202427387237549,-0.016214847564697266
2014-12-22,-0.0288354754447937,-0.02177327871322632,-0.01596212387084961
2014-12-23,-0.028587698936462402,-0.0215265154838562,-0.015713751316070557
2014-12-24,-0.028324544429779053,-0.02126455307006836,-0.015449941158294678
2014-12-26,-0.02806985378265381,-0.021010935306549072,-0.015194714069366455
2014-12-29,-0.02786165475845337,-0.02080368995666504,-0.014986097812652588
2014-12-30,-0.02763545513153076,-0.020578444004058838,-0.014759302139282227
2014-12-31,-0.027492105960845947,-0.020435631275177002,-0.01461559534072876
2015-01-02,-0.027584195137023926,-0.020527362823486328,-0.01470792293548584
2015-01-05,-0.027373015880584717,-0.020317137241363525,-0.014496266841888428
2015-01-06,-0.02806156873703003,-0.021002650260925293,-0.015186429023742676
2015-01-07,-0.028044819831848145,-0.020986080169677734,-0.015169680118560791
2015-01-08,-0.028150081634521484,-0.021090805530548096,-0.015275120735168457
2015-01-09,-0.028652608394622803,-0.021591126918792725,-0.015778839588165283
2015-01-12,-0.028534650802612305,-0.021473824977874756,-0.015660643577575684
2015-01-13,-0.028423011302947998,-0.021362602710723877,-0.015548765659332275
2015-01-14,-0.028180956840515137,-0.021121561527252197,-0.015306055545806885
2015-01-15,-0.028021931648254395,-0.02096325159072876,-0.015146732330322266
2015-01-16,-0.027999520301818848,-0.020940959453582764,-0.015124261379241943
2015-01-20,-0.028192877769470215,-0.0211334228515625,-0.015318095684051514
2015-01-21,-0.02795320749282837,-0.020894765853881836,-0.015077829360961914
2015-01-22,-0.027783215045928955,-0.020725548267364502,-0.014907479286193848
2015-01-23,-0.028146982192993164,-0.021087706089019775,-0.015272021293640137
2015-01-26,-0.027983129024505615,-0.02092456817626953,-0.015107810497283936
2015-01-27,-0.027764081954956055,-0.020706474781036377,-0.014888286590576172
2015-01-28,-0.0279996395111084,-0.020940959453582764,-0.015124320983886719
2015-01-29,-0.028221428394317627,-0.021161913871765137,-0.015346705913543701
2015-01-30,-0.028191447257995605,-0.02113199234008789,-0.015316605567932129
2015-02-02,-0.028355956077575684,-0.021295785903930664,-0.015481531620025635
2015-02-03,-0.02848219871520996,-0.021421492099761963,-0.015608012676239014
2015-02-04,-0.028685927391052246,-0.021624386310577393,-0.015812218189239502
2015-02-05,-0.028449833393096924,-0.021389245986938477,-0.015575587749481201
2015-02-06,-0.02843475341796875,-0.021374225616455078,-0.015560448169708252
2015-02-09,-0.028200149536132812,-0.021140694618225098,-0.015325307846069336
2015-02-10,-0.02800053358078003,-0.02094191312789917,-0.01512521505355835
2015-02-11,-0.028048455715179443,-0.020989596843719482,-0.015173256397247314
2015-02-12,-0.027809619903564453,-0.02075183391571045,-0.014933884143829346
2015-02-13,-0.027827084064483643,-0.020769238471984863,-0.01495140790939331
2015-02-17,-0.027647316455841064,-0.020590245723724365,-0.01477128267288208
2015-02-18,-0.02743750810623169,-0.020381271839141846,-0.014560878276824951
2015-02-19,-0.02723473310470581,-0.020179390907287598,-0.014357686042785645
2015-02-20,-0.02704709768295288,-0.019992589950561523,-0.014169633388519287
2015-02-23,-0.026978731155395508,-0.019924521446228027,-0.014101088047027588
2015-02-24,-0.026804089546203613,-0.019750595092773438,-0.013926029205322266
2015-02-25,-0.02666783332824707,-0.019614994525909424,-0.01378941535949707
2015-02-26,-0.02651524543762207,-0.019463062286376953,-0.013636529445648193
2015-02-27,-0.026376664638519287,-0.019325077533721924,-0.013497591018676758
2015-03-02,-0.026272594928741455,-0.01922142505645752,-0.013393282890319824
2015-03-03,-0.02627122402191162,-0.019220054149627686,-0.013391852378845215
2015-03-04,-0.026211857795715332,-0.019160985946655273,-0.013332366943359375
2015-03-05,-0.026156902313232422,-0.01910620927810669,-0.01327735185623169
2015-03-06,-0.026040196418762207,-0.018989980220794678,-0.013160288333892822
2015-03-09,-0.02666264772415161,-0.019609808921813965,-0.013784229755401611
2015-03-10,-0.026560187339782715,-0.01950770616531372,-0.013681530952453613
2015-03-11,-0.027274489402770996,-0.020219087600708008,-0.01439756155014038
2015-03-12,-0.02709829807281494,-0.020043611526489258,-0.014220952987670898
2015-03-13,-0.02736687660217285,-0.02031099796295166,-0.014490127563476562
2015-03-16,-0.027274727821350098,-0.020219266414642334,-0.014397740364074707
2015-03-17,-0.0275840163230896,-0.020527184009552002,-0.014707744121551514
2015-03-18,-0.027400970458984375,-0.020344972610473633,-0.014524340629577637
2015-03-19,-0.027602672576904297,-0.02054572105407715,-0.014726459980010986
2015-03-20,-0.027450501918792725,-0.02039426565170288,-0.014573931694030762
2015-03-23,-0.027473926544189453,-0.02041757106781006,-0.014597415924072266
2015-03-24,-0.027278244495391846,-0.020222723484039307,-0.014401257038116455
2015-03-25,-0.02719593048095703,-0.02014082670211792,-0.01431882381439209
