,0.01,0.05,0.1
2010-02-08,-0.022645024183693463,-0.014793944692157618,-0.01102335773747633
2010-02-09,-0.0226146009978162,-0.014718434862547824,-0.010955513582747971
2010-02-10,-0.022662764562115894,-0.014817206981263388,-0.011039852621586122
2010-02-11,-0.022589959400104997,-0.014812337550031026,-0.011052170831252867
2010-02-12,-0.022562361104839015,-0.014806064706039294,-0.011040425392523253
2010-02-16,-0.022390458167636535,-0.01456462375589053,-0.010815813244043201
2010-02-17,-0.022581711906549715,-0.014761699974040815,-0.01097328732582623
2010-02-18,-0.022504993600723045,-0.014686929226326863,-0.010903828426091167
2010-02-19,-0.022451121413544987,-0.01463173278498357,-0.01084894628950292
2010-02-22,-0.022343210340642107,-0.014435001384899117,-0.010655191948202651
2010-02-23,-0.022291191120883187,-0.014320279189866588,-0.010549424862156632
2010-02-24,-0.022514763455494878,-0.014610762943493902,-0.010823876177415958
2010-02-25,-0.022504262628182302,-0.01458761146924914,-0.010791522735955416
2010-02-26,-0.02248614548808261,-0.014521697810724522,-0.01072451763729661
2010-03-01,-0.022262032641727703,-0.014219470063987459,-0.010442230312467177
2010-03-02,-0.022270677042455493,-0.014248831019347525,-0.010463208209605558
2010-03-03,-0.02226044656987253,-0.014193409795745331,-0.0104081953706484
2010-03-04,-0.022063724772443054,-0.013909108897470792,-0.010141018671874981
2010-03-05,-0.02203529163186449,-0.013894137692946056,-0.0101293154983832
2010-03-08,-0.022162649039579957,-0.014018125711824845,-0.010223909179097426
2010-03-09,-0.021669776680751932,-0.013660785073672067,-0.009948319572700214
2010-03-10,-0.021662596732723097,-0.013653245637768593,-0.00994255036288404
2010-03-11,-0.02145140577697318,-0.013406184600580687,-0.009723591460151277
2010-03-12,-0.021457007941390632,-0.013396205474056778,-0.009710649283932907
2010-03-15,-0.021490414967348687,-0.013410422088561962,-0.009720437671923453
2010-03-16,-0.02141986335075237,-0.013269578501793581,-0.009590534014843626
2010-03-17,-0.021483228122920982,-0.01326977191931683,-0.009574455456185682
2010-03-18,-0.021509301329842287,-0.013220686479575567,-0.009510967907589738
2010-03-19,-0.021524104206942722,-0.013137861117191334,-0.009420489621027088
2010-03-22,-0.019271960886289796,-0.012031338987102772,-0.008704900441206132
2010-03-23,-0.018887259111208612,-0.011646912905251723,-0.00836375302601466
2010-03-24,-0.019069700958310388,-0.011751238986121435,-0.008434328034581003
2010-03-25,-0.01915860634079821,-0.011838901786587377,-0.008521396375288886
2010-03-26,-0.018856092801761204,-0.011544933624786088,-0.008269754778118917
2010-03-29,-0.016559563303497796,-0.009914263269524529,-0.0069908899901702706
2010-03-30,-0.016574398970806366,-0.009881090121916108,-0.006950130433470812
2010-03-31,-0.01590882777622267,-0.009377182615760333,-0.006554735251300436
2010-04-01,-0.01585469302276456,-0.009393804719299516,-0.006594627671179068
2010-04-05,-0.015553779300695063,-0.00915061056051469,-0.00639062383498995
2010-04-06,-0.015951813233938638,-0.009359994483340867,-0.006522884803712059
2010-04-07,-0.01528990534857245,-0.00883744570927041,-0.0060958915146041405
2010-04-08,-0.015534247412419253,-0.009055286757368497,-0.0062919959245134145
2010-04-09,-0.015609028957553893,-0.009221330598765818,-0.006451734189364533
2010-04-12,-0.01518855519955132,-0.008909928227426311,-0.006197537096722877
2010-04-13,-0.015131264320419505,-0.008790615913911531,-0.006078717435002047
2010-04-14,-0.012592690423759156,-0.007250140475922731,-0.004951639511428361
2010-04-15,-0.014650199458375639,-0.0085391427076421,-0.0059023160751270985
2010-04-16,-0.013819962310612199,-0.008052890628620501,-0.005551013746470758
2010-04-19,-0.01935364515890705,-0.011594084175690508,-0.00821802832354002
2010-04-20,-0.01870471045619436,-0.011082958159277671,-0.007808775823806773
2010-04-21,-0.018412062881589922,-0.010889663553718645,-0.0076528646027336595
2010-04-22,-0.01768497505505942,-0.010463714726453872,-0.0073508162675024556
2010-04-23,-0.016990474142509433,-0.009958660311387913,-0.006956516497893828
2010-04-26,-0.016672175054374166,-0.00971516446548391,-0.0067528524967635836
2010-04-27,-0.01657520109277053,-0.009756240638022873,-0.006819808888515503
2010-04-28,-0.024230876865083455,-0.014164791007090605,-0.010005313284450265
2010-04-29,-0.022986452278411063,-0.013466271126291902,-0.009503384084423926
2010-04-30,-0.023442184486616,-0.013844862567683497,-0.009803846415586235
2010-05-03,-0.02689141786975824,-0.01609877191195936,-0.01152182367070228
2010-05-04,-0.02689125333341751,-0.016148740502971083,-0.011564881322148774
2010-05-05,-0.03287416328043424,-0.01987573306290989,-0.014343223735138145
2010-05-06,-0.03142749611986796,-0.018914328975437517,-0.013612377128421258
2010-05-07,-0.04269090472745644,-0.025595194413398,-0.018489200829173925
2010-05-10,-0.04261806131461587,-0.025395294473238517,-0.018297733499327187
2010-05-11,-0.05620034657942284,-0.03376688510031436,-0.024482586801717728
2010-05-12,-0.05185030101508825,-0.030752271425574806,-0.022157662156270526
2010-05-13,-0.048541127361059526,-0.028805464086548792,-0.02074143937185288
2010-05-14,-0.0463745505926293,-0.027472249582226743,-0.01975466756415689
2010-05-17,-0.047179788853775294,-0.02801272107641847,-0.020177909163785236
2010-05-18,-0.04294796134399998,-0.025457175010455645,-0.018299354163740622
2010-05-19,-0.04198894039517509,-0.025029972295834223,-0.018028918442994438
2010-05-20,-0.03937181841179098,-0.023157672259148884,-0.01657006862755323
2010-05-21,-0.05332352325877107,-0.03166530261215662,-0.022843987068279555
2010-05-24,-0.05078069953481476,-0.02995230777808745,-0.021540133298561807
2010-05-25,-0.049232891774275304,-0.028785264158412892,-0.02061591969594165
2010-05-26,-0.04546565658017331,-0.026270149530834445,-0.018710380982017456
2010-05-27,-0.04261232036820946,-0.024384681561751942,-0.017290904132886514
2010-05-28,-0.050458809472987864,-0.028738633138956488,-0.020393512373174032
2010-06-01,-0.04812514695565505,-0.02772365386161372,-0.019752187714522005
2010-06-02,-0.049012761748870676,-0.027940210142679726,-0.019823603186097327
2010-06-03,-0.05128818426027989,-0.029428568608399208,-0.020947754395193953
2010-06-04,-0.04685039935351649,-0.02696883677024832,-0.01919475414435474
2010-06-07,-0.05559059466749806,-0.03263751039544132,-0.02346576445063605
2010-06-08,-0.052714631842670466,-0.031395966489280926,-0.022691750490439127
2010-06-09,-0.04905389003892977,-0.02934361820940829,-0.02122400807955418
2010-06-10,-0.04538239284166485,-0.02731358265024411,-0.019788684032825684
2010-06-11,-0.048753733920828185,-0.02982880477400327,-0.02176612419988798
2010-06-14,-0.045900530639862804,-0.027449426758701604,-0.01982634903772298
2010-06-15,-0.0429936264468873,-0.025270743823616812,-0.018103567715338532
2010-06-16,-0.04401055230679446,-0.026333537771029217,-0.019003361654455965
2010-06-17,-0.04033711952195544,-0.02418801403167463,-0.017450405784139655
2010-06-18,-0.03661606879366003,-0.02205421065625774,-0.01591529314165169
2010-06-21,-0.03423033377657278,-0.020200315733988766,-0.014426985208527192
2010-06-22,-0.03149251207897165,-0.018675223518603602,-0.013345071561475436
2010-06-23,-0.03356420972164373,-0.020255192336257975,-0.014609345910857047
2010-06-24,-0.03175337309907783,-0.01886597960466264,-0.013513430829182743
2010-06-25,-0.03391816848420478,-0.02053072735990907,-0.014842594100883035
2010-06-28,-0.03132078722354168,-0.018916429028652995,-0.013646766713769123
2010-06-29,-0.029234057179382312,-0.01759495354546659,-0.012658033975947319
2010-06-30,-0.0408134466583357,-0.024829446762417648,-0.01804344420643987
2010-07-01,-0.03989187876999074,-0.02398272377940784,-0.01733593238989049
2010-07-02,-0.036846907891685654,-0.022256475694257746,-0.016102676994100684
2010-07-06,-0.03542137500104522,-0.020947895177945323,-0.015010645735603694
2010-07-07,-0.03281212883407109,-0.019466320101992347,-0.013946780619003691
2010-07-08,-0.04045307079596982,-0.02433442562978072,-0.017584315981530985
2010-07-09,-0.03791450956021776,-0.022815202985273217,-0.01646856791331789
2010-07-12,-0.036119263459209634,-0.021338702408992306,-0.015275922105795871
2010-07-13,-0.03334425359137957,-0.019732793191815725,-0.014119026386809973
2010-07-14,-0.03357582572465501,-0.019907477152540404,-0.014254481277492015
